person_id,year,name,age,age_group,gender,ethnicity,marital_status,education_level,employment_status,num_children,disability_flag,primary_language,immigration_status,housing_tenure,annual_income_bracket,socio_economic_status,household_type,overcrowding_flag,damp_and_mould,single_parent_flag,council_tax_arrears,eviction_flag,history_temp_accommodation,temp_accommodation_status,familiar_domestic_abuse_flag,social_worker_involvement,youth_justice_history,school_attendance,future_homeless,risk_score
d1e2d8fe,2023,James Parks,34,25‑34,Female,Mixed,Cohabiting,A‑Level,Employed‑full‑time,0,0,English,British citizen,Social housing,<£10k,Medium,Private,0,0,1,0,0,0,None,0,0,0,N/A,0,0.07
fd91013f,2023,Theodore Jones Jr.,49,45‑54,Female,White‑British,Married/Civil partnership,Undergraduate,Employed‑full‑time,0,0,Polish,British citizen,Private rented,£20‑30k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
2671a676,2023,Ana Hill,31,25‑34,Female,Other,Single,GCSE/O‑Level,Disabled‑not‑working,1,1,English,Other,Owner‑occupied,£30‑45k,High,Public,1,0,0,0,0,0,None,0,0,0,N/A,1,0.07
d15cbf43,2023,Kimberly Nguyen,48,45‑54,Male,South‑Asian,Cohabiting,A‑Level,Unemployed,2,0,English,British citizen,Owner‑occupied,£20‑30k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
6a746d3a,2023,Kerry Chavez DDS,7,0‑17,Male,White‑British,Married/Civil partnership,A‑Level,Student,0,0,Arabic,Refugee,Owner‑occupied,£30‑45k,Low,Private,1,0,1,0,0,1,None,0,0,0,Full,0,0.17
ade51149,2023,Michael Farrell,14,0‑17,Male,White‑British,Single,A‑Level,Student,0,1,English,British citizen,Living with relatives,£30‑45k,Low,Private,0,0,0,0,0,0,None,0,0,0,Full,0,0.02
87554833,2023,Patricia Le,48,45‑54,Female,East‑Asian,Cohabiting,A‑Level,Student,1,0,Polish,British citizen,Owner‑occupied,£45‑60k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
2c917e64,2023,Jesse Perez,17,0‑17,Non‑binary,White‑British,Single,A‑Level,Unemployed,0,0,English,British citizen,Private rented,£10‑20k,Low,Private,0,0,0,0,0,True,Supported housing,0,0,0,Full,0,0.12000000000000001
943896f6,2023,Jesse Perry,38,35‑44,Male,White‑British,Cohabiting,Vocational,Employed‑full‑time,0,0,English,British citizen,Private rented,£20‑30k,High,Public,0,0,0,0,0,True,Supported housing,0,0,0,N/A,0,0.12000000000000001
119d07c6,2023,Jeffery Ortega,63,55‑64,Male,Black‑African,Single,A‑Level,Disabled‑not‑working,0,0,Polish,British citizen,Owner‑occupied,£10‑20k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
fcb083a9,2023,Christian Leblanc,28,25‑34,Female,White‑British,Married/Civil partnership,Vocational,Unemployed,0,0,English,British citizen,Homeless/temporary,£10‑20k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
73bdb0a3,2023,Ronald Davis,16,0‑17,Female,White‑British,Married/Civil partnership,A‑Level,Disabled‑not‑working,0,0,Mandarin,British citizen,Social housing,<£10k,High,Private,0,0,0,1,0,0,None,1,0,0,Full,0,0.12000000000000001
5a3e6f39,2023,Parker Cain,61,55‑64,Male,South‑Asian,Cohabiting,A‑Level,Employed‑full‑time,1,0,English,British citizen,Living with relatives,£10‑20k,Medium,Private,1,0,1,1,0,0,None,0,0,0,N/A,0,0.17
190771c5,2023,Laurie Hoffman,51,45‑54,Male,South‑Asian,Married/Civil partnership,Vocational,Student,0,0,English,Pre‑settled,Homeless/temporary,£30‑45k,Low,Private,0,0,0,1,0,0,None,0,0,0,N/A,0,0.07
dfbaa3e7,2023,Bryan Gomez,55,55‑64,Female,White‑British,Widowed,Vocational,Retired,1,1,English,British citizen,Social housing,£20‑30k,Medium,Private,0,1,0,0,0,0,None,0,0,0,N/A,0,0.07
6d3e6962,2023,Nicole Parrish,53,45‑54,Non‑binary,White‑British,Single,A‑Level,Unemployed,1,0,English,British citizen,Private rented,£20‑30k,Low,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
cc0a0088,2023,Tracy Burke,8,0‑17,Male,White‑Other,Cohabiting,A‑Level,Retired,0,0,English,British citizen,Private rented,£30‑45k,Low,Private,0,0,1,1,0,0,None,1,0,0,Full,0,0.17
eae0c5c8,2023,Kenneth Lewis,45,45‑54,Female,Black‑Caribbean,Married/Civil partnership,A‑Level,Unemployed,0,0,English,Refugee,Social housing,£30‑45k,Low,Private,0,0,0,0,0,True,Supported housing,0,0,0,N/A,0,0.12000000000000001
1eccce96,2023,Courtney Rodriguez,28,25‑34,Female,White‑British,Single,A‑Level,Employed‑part‑time,1,0,English,British citizen,Owner‑occupied,<£10k,Medium,Private,0,1,0,0,0,0,None,0,0,0,N/A,0,0.07
21f4bb3c,2023,Holly Farmer,58,55‑64,Female,Other,Single,GCSE/O‑Level,Student,0,0,English,Settled,Owner‑occupied,£45‑60k,Low,Private,0,0,0,0,0,0,None,1,0,0,N/A,0,0.07
3a05e795,2023,Renee Bruce,53,45‑54,Female,White‑British,Single,A‑Level,Disabled‑not‑working,1,0,English,Asylum seeker,Social housing,£45‑60k,Medium,Private,0,0,0,0,1,True,Supported housing,0,0,0,N/A,0,0.17
26aa394f,2023,Sabrina Austin,35,35‑44,Male,Black‑Caribbean,Married/Civil partnership,Vocational,Employed‑full‑time,0,0,English,Settled,Owner‑occupied,£10‑20k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
99de1393,2023,Allison Hickman,51,45‑54,Male,White‑British,Married/Civil partnership,GCSE/O‑Level,Employed‑full‑time,0,0,English,Settled,Living with relatives,£30‑45k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
4207fc2c,2023,Debra White,8,0‑17,Female,White‑British,Divorced,GCSE/O‑Level,Unemployed,2,0,English,British citizen,Social housing,£30‑45k,High,Private,0,0,0,0,0,0,None,0,0,0,Full,0,0.02
3cd28421,2023,Ellen Morgan,63,55‑64,Male,White‑British,Married/Civil partnership,GCSE/O‑Level,Employed‑full‑time,2,0,Urdu,British citizen,Social housing,£20‑30k,Medium,Public,0,0,0,0,0,0,None,0,1,0,N/A,0,0.07
959076ef,2023,Sergio Knight,63,55‑64,Male,White‑British,Married/Civil partnership,A‑Level,Employed‑full‑time,0,0,English,British citizen,Social housing,£45‑60k,Low,Private,1,0,0,0,1,0,None,0,0,0,N/A,1,0.12000000000000001
589b9c43,2023,Charles Schultz,36,35‑44,Female,Mixed,Single,A‑Level,Employed‑part‑time,1,0,English,Settled,Private rented,>£60k,Medium,Public,1,0,1,0,0,0,None,0,0,0,N/A,1,0.12000000000000001
491ecab3,2023,Paul Lewis,38,35‑44,Female,White‑British,Cohabiting,Undergraduate,Employed‑full‑time,1,0,English,British citizen,Living with relatives,£20‑30k,Medium,Private,0,1,1,0,0,0,None,0,0,0,N/A,0,0.12000000000000001
198662f0,2023,Glen Wood,34,25‑34,Female,White‑British,Single,No formal,Student,0,0,Arabic,British citizen,Owner‑occupied,£10‑20k,Medium,Private,0,0,0,0,0,0,None,1,0,0,N/A,0,0.07
27b155b1,2023,Paula Bradley,47,45‑54,Male,White‑British,Married/Civil partnership,A‑Level,Employed‑full‑time,1,0,English,British citizen,Owner‑occupied,£20‑30k,Low,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
7d68b9fe,2023,Anthony Moore,68,65+,Female,Mixed,Cohabiting,Vocational,Disabled‑not‑working,0,0,English,Pre‑settled,Private rented,£45‑60k,High,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
bddfe6a6,2023,Megan Nelson,54,45‑54,Male,White‑British,Married/Civil partnership,Vocational,Employed‑full‑time,2,0,Other,Settled,Owner‑occupied,£20‑30k,Medium,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
97cb60aa,2023,Karla Ramos,41,35‑44,Male,Black‑Caribbean,Single,Postgraduate,Student,3,0,Mandarin,British citizen,Owner‑occupied,£45‑60k,Medium,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
b03d15aa,2023,Paul Wilson,62,55‑64,Female,South‑Asian,Married/Civil partnership,Vocational,Employed‑full‑time,0,0,English,British citizen,Private rented,£20‑30k,Medium,Public,0,1,0,0,0,0,None,0,0,0,N/A,0,0.07
d393ad00,2023,Douglas Gregory,43,35‑44,Male,White‑British,Married/Civil partnership,GCSE/O‑Level,Employed‑full‑time,0,0,English,British citizen,Private rented,£20‑30k,High,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
c3ac0134,2023,Mr. Andrew Foster,35,35‑44,Female,White‑British,Single,A‑Level,Employed‑full‑time,1,0,English,British citizen,Owner‑occupied,>£60k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
6b34e148,2023,Aimee Turner,22,18‑24,Male,Black‑African,Single,No formal,Employed‑full‑time,0,0,English,Other,Social housing,£20‑30k,Low,Private,0,0,1,0,0,0,None,0,0,0,N/A,0,0.07
eef61281,2023,Chad Scott,45,45‑54,Female,Black‑African,Married/Civil partnership,Vocational,Disabled‑not‑working,2,0,English,British citizen,Social housing,£10‑20k,Low,Public,0,0,0,0,0,True,Hostel,0,0,0,N/A,0,0.12000000000000001
d9ec48fe,2023,Adam Burgess,31,25‑34,Female,White‑British,Single,GCSE/O‑Level,Student,1,0,Other,British citizen,Private rented,£45‑60k,Medium,Private,0,0,0,1,0,0,None,0,0,0,N/A,0,0.07
cc55c08d,2023,James Padilla,24,18‑24,Male,White‑Other,Single,A‑Level,Student,1,0,English,Asylum seeker,Private rented,<£10k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
10007c7e,2023,Sandra Drake,17,0‑17,Female,White‑British,Married/Civil partnership,GCSE/O‑Level,Employed‑full‑time,0,1,English,Refugee,Owner‑occupied,>£60k,Low,Private,0,0,0,1,0,0,None,0,0,0,Full,0,0.07
8c66bad2,2023,Scott Williams,40,35‑44,Male,White‑Other,Cohabiting,A‑Level,Retired,0,0,English,British citizen,Owner‑occupied,£20‑30k,Low,Private,0,1,0,0,0,1,None,0,0,0,N/A,0,0.12000000000000001
ffa86de3,2023,Thomas Atkins,51,45‑54,Male,White‑British,Married/Civil partnership,GCSE/O‑Level,Employed‑full‑time,0,0,English,British citizen,Owner‑occupied,<£10k,Medium,Private,0,1,0,0,0,0,None,0,0,0,N/A,0,0.07
bba4486e,2023,Laura Mckinney,26,25‑34,Male,White‑British,Widowed,Undergraduate,Student,2,0,English,British citizen,Social housing,£20‑30k,High,Private,0,0,1,0,0,0,None,0,0,0,N/A,0,0.07
056a7413,2023,Brian Smith,29,25‑34,Male,White‑British,Single,GCSE/O‑Level,Employed‑full‑time,2,0,English,British citizen,Owner‑occupied,£10‑20k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
870aa440,2023,Robert Montgomery,34,25‑34,Male,Black‑Caribbean,Single,GCSE/O‑Level,Student,1,0,English,British citizen,Owner‑occupied,£30‑45k,Low,Public,1,0,0,0,1,0,None,0,0,0,N/A,0,0.12000000000000001
ffc03acb,2023,Tamara Davis,22,18‑24,Male,Other,Single,GCSE/O‑Level,Retired,0,0,English,Settled,Private rented,£45‑60k,Medium,Public,0,0,0,0,0,True,B&B,0,0,0,N/A,0,0.12000000000000001
5ab2e4d4,2023,Dana Chapman,13,0‑17,Male,White‑British,Married/Civil partnership,GCSE/O‑Level,Employed‑full‑time,0,0,Arabic,British citizen,Social housing,£45‑60k,Low,Private,0,0,0,0,0,True,Rough sleeping,0,0,0,Full,0,0.12000000000000001
6fcda3bb,2023,Jennifer Collins,49,45‑54,Male,White‑British,Cohabiting,Vocational,Employed‑full‑time,2,1,Other,British citizen,Owner‑occupied,£30‑45k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
71867125,2023,Gary Jackson,15,0‑17,Female,White‑British,Married/Civil partnership,Vocational,Disabled‑not‑working,0,0,English,British citizen,Owner‑occupied,£45‑60k,High,Private,0,0,0,0,0,0,None,0,0,0,Partial,0,0.02
7e3c2220,2023,Ashley Hicks,29,25‑34,Male,White‑British,Single,GCSE/O‑Level,Employed‑part‑time,2,0,Other,Settled,Owner‑occupied,£10‑20k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
a04c85fe,2023,Hannah Luna,35,35‑44,Female,Black‑African,Married/Civil partnership,A‑Level,Employed‑full‑time,0,0,Polish,British citizen,Owner‑occupied,£30‑45k,High,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
5fd9862b,2024,Robin Young,30,25‑34,Male,South‑Asian,Cohabiting,Postgraduate,Employed‑full‑time,1,0,Mandarin,British citizen,Private rented,£30‑45k,Medium,Private,0,1,0,0,0,True,B&B,0,0,0,N/A,0,0.17
003bc336,2024,Craig Morrison,41,35‑44,Female,South‑Asian,Married/Civil partnership,No formal,Employed‑part‑time,0,0,English,British citizen,Private rented,£10‑20k,High,Private,0,0,1,0,0,0,None,0,0,0,N/A,0,0.07
35b097bb,2024,Mary Thompson,37,35‑44,Female,South‑Asian,Single,GCSE/O‑Level,Student,0,0,Polish,Settled,Owner‑occupied,£45‑60k,High,Private,0,1,1,0,0,0,None,0,0,0,N/A,0,0.12000000000000001
06acbeac,2024,Kathleen Webster,29,25‑34,Male,White‑British,Single,Undergraduate,Employed‑full‑time,1,0,English,British citizen,Owner‑occupied,£20‑30k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
b2986c52,2024,Joann Glass,31,25‑34,Female,White‑British,Single,A‑Level,Student,3,1,English,British citizen,Owner‑occupied,£20‑30k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
dfcc8e8d,2024,Madison Weber,30,25‑34,Female,White‑British,Married/Civil partnership,A‑Level,Employed‑part‑time,1,0,Polish,British citizen,Social housing,£10‑20k,Medium,Private,0,0,1,0,0,0,None,0,0,0,N/A,0,0.07
64fee18f,2024,Lori Hernandez,12,0‑17,Male,East‑Asian,Married/Civil partnership,GCSE/O‑Level,Employed‑full‑time,0,0,English,British citizen,Private rented,£45‑60k,High,Private,0,0,0,0,0,0,None,0,0,0,Full,0,0.02
7c957747,2024,Jeremy Turner,47,45‑54,Male,Black‑Caribbean,Married/Civil partnership,Undergraduate,Student,1,0,English,British citizen,Owner‑occupied,<£10k,Medium,Private,0,1,0,1,0,True,Supported housing,0,0,0,N/A,0,0.22
87defb15,2024,Anthony Romero,39,35‑44,Male,East‑Asian,Single,A‑Level,Employed‑full‑time,1,0,English,Settled,Private rented,£10‑20k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
b2c6923f,2024,Jesse Brown,45,45‑54,Female,White‑British,Single,No formal,Unemployed,0,0,English,British citizen,Social housing,£30‑45k,Medium,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
58db0fc0,2024,Angela Lin,53,45‑54,Non‑binary,White‑British,Single,A‑Level,Student,0,0,English,British citizen,Owner‑occupied,£20‑30k,Medium,Public,0,0,0,0,0,True,Supported housing,0,0,0,N/A,0,0.12000000000000001
8fef4005,2024,Lisa Hunter,64,55‑64,Female,White‑British,Married/Civil partnership,GCSE/O‑Level,Employed‑full‑time,0,1,Polish,British citizen,Owner‑occupied,£10‑20k,Low,Private,0,0,0,1,0,0,None,0,0,0,N/A,0,0.07
5563ce5e,2024,Julian Conner,39,35‑44,Female,Other,Single,A‑Level,Employed‑part‑time,0,1,English,British citizen,Private rented,£30‑45k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
4d123f1e,2024,Joanna Pacheco,50,45‑54,Female,White‑British,Single,Vocational,Employed‑full‑time,0,0,Urdu,Pre‑settled,Private rented,£30‑45k,Low,Private,0,0,1,0,0,0,None,0,0,0,N/A,0,0.07
29eb6234,2024,Erica Alvarez,25,25‑34,Female,Black‑Caribbean,Single,A‑Level,Student,1,0,English,British citizen,Private rented,£45‑60k,Low,Public,0,0,0,0,1,0,None,0,0,0,N/A,0,0.07
c6400feb,2024,Antonio Garcia,26,25‑34,Female,White‑British,Married/Civil partnership,GCSE/O‑Level,Employed‑full‑time,0,0,English,Settled,Owner‑occupied,<£10k,Low,Private,0,0,1,0,0,0,None,0,0,0,N/A,0,0.07
e2bb41d5,2024,Gwendolyn Klein,51,45‑54,Male,White‑British,Single,A‑Level,Student,1,0,English,British citizen,Social housing,£30‑45k,High,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
a9a279b7,2024,Carrie Wright,47,45‑54,Male,White‑British,Married/Civil partnership,Postgraduate,Employed‑full‑time,1,1,English,Asylum seeker,Owner‑occupied,£30‑45k,High,Private,0,0,0,0,0,0,None,0,1,0,N/A,0,0.07
d0fd82fc,2024,Jeffrey Mills,28,25‑34,Male,White‑British,Widowed,No formal,Disabled‑not‑working,1,0,English,British citizen,Owner‑occupied,£20‑30k,Low,Public,0,0,1,0,0,0,None,0,0,0,N/A,1,0.07
fdb97a38,2024,Jake Campbell,8,0‑17,Male,White‑British,Widowed,Undergraduate,Employed‑full‑time,0,0,Urdu,Pre‑settled,Owner‑occupied,>£60k,Medium,Private,0,0,0,0,0,0,None,0,0,1,Partial,0,0.07
3d3a0c53,2024,George Harper,45,45‑54,Male,White‑British,Single,Postgraduate,Employed‑full‑time,0,0,English,British citizen,Private rented,>£60k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
4d916b98,2024,Maria Jones,21,18‑24,Male,White‑British,Married/Civil partnership,Undergraduate,Employed‑part‑time,2,0,English,British citizen,Owner‑occupied,£45‑60k,Medium,Private,0,0,0,1,0,0,None,0,0,0,N/A,1,0.07
6af0bf9f,2024,Michael Mitchell,28,25‑34,Male,White‑Other,Single,Undergraduate,Employed‑part‑time,2,0,English,Settled,Social housing,£45‑60k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
67141ca8,2024,Mary Escobar,50,45‑54,Female,White‑British,Single,Vocational,Employed‑part‑time,1,0,English,British citizen,Owner‑occupied,£10‑20k,Medium,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
ab937bb8,2024,Felicia Aguilar,42,35‑44,Female,White‑British,Married/Civil partnership,GCSE/O‑Level,Employed‑part‑time,1,0,Mandarin,British citizen,Social housing,<£10k,Low,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
19c4e2c4,2024,Gregory Ponce,47,45‑54,Male,Black‑Caribbean,Cohabiting,Postgraduate,Employed‑full‑time,1,0,English,Other,Social housing,>£60k,Medium,Public,0,0,0,0,0,True,B&B,0,0,0,N/A,0,0.12000000000000001
ac0dc938,2024,Jenna Larson,29,25‑34,Female,White‑British,Married/Civil partnership,A‑Level,Unemployed,2,0,English,British citizen,Owner‑occupied,£30‑45k,Low,Private,0,0,0,0,0,0,None,1,0,0,N/A,0,0.07
a03980da,2024,Emily Bennett,20,18‑24,Male,White‑British,Single,GCSE/O‑Level,Unemployed,0,0,English,British citizen,Owner‑occupied,<£10k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
26d02696,2024,Robin Santiago,63,55‑64,Male,White‑Other,Married/Civil partnership,Vocational,Student,1,0,English,British citizen,Social housing,£30‑45k,Medium,Private,0,1,0,0,0,True,B&B,0,0,0,N/A,1,0.17
aec5c807,2024,Nancy Jennings,24,18‑24,Female,White‑British,Married/Civil partnership,Vocational,Student,1,0,Mandarin,British citizen,Owner‑occupied,£20‑30k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
d4151088,2024,Maria Henderson,46,45‑54,Male,Mixed,Married/Civil partnership,A‑Level,Retired,0,0,Urdu,Asylum seeker,Homeless/temporary,>£60k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
b5a64af7,2024,Jack White,41,35‑44,Female,Black‑Caribbean,Married/Civil partnership,GCSE/O‑Level,Employed‑full‑time,2,0,English,British citizen,Owner‑occupied,£10‑20k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
f7afedb1,2024,Travis Tucker,18,18‑24,Male,Mixed,Cohabiting,GCSE/O‑Level,Employed‑full‑time,0,0,English,Asylum seeker,Living with relatives,£30‑45k,Medium,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
20d52288,2024,Chad Jones,12,0‑17,Female,White‑British,Married/Civil partnership,Undergraduate,Employed‑part‑time,1,1,Urdu,Pre‑settled,Homeless/temporary,£30‑45k,Medium,Public,0,0,0,0,0,0,None,0,0,0,Full,0,0.02
f245d9a4,2024,Ashley Wise,64,55‑64,Female,White‑British,Single,Vocational,Employed‑full‑time,1,0,English,British citizen,Social housing,>£60k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
00161c26,2024,Sophia Johnson,16,0‑17,Male,White‑British,Married/Civil partnership,No formal,Disabled‑not‑working,0,0,Arabic,Refugee,Private rented,£45‑60k,Medium,Private,0,0,0,0,0,0,None,0,0,0,Full,0,0.02
d21e6627,2024,Ralph Anderson,22,18‑24,Male,White‑British,Married/Civil partnership,GCSE/O‑Level,Employed‑part‑time,2,0,English,British citizen,Private rented,£20‑30k,Low,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
fa509205,2024,Christopher Guerra,26,25‑34,Male,White‑British,Married/Civil partnership,Undergraduate,Retired,1,0,English,British citizen,Private rented,£10‑20k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
468d1f19,2024,Rhonda Martin,10,0‑17,Female,White‑British,Married/Civil partnership,Vocational,Employed‑part‑time,0,0,English,British citizen,Social housing,£45‑60k,Medium,Private,0,0,0,0,0,True,Hostel,1,0,0,Partial,0,0.17
96c7e966,2024,Jason Rhodes,49,45‑54,Female,White‑British,Single,GCSE/O‑Level,Employed‑full‑time,1,0,Arabic,British citizen,Living with relatives,>£60k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
ba418289,2024,Jeremy Mitchell,39,35‑44,Female,White‑British,Married/Civil partnership,No formal,Disabled‑not‑working,0,0,English,British citizen,Living with relatives,£45‑60k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
ef8e4951,2024,Joann Ferguson,44,35‑44,Male,White‑British,Cohabiting,GCSE/O‑Level,Employed‑full‑time,2,0,English,British citizen,Owner‑occupied,£30‑45k,High,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
e4876279,2024,Robert Harrison,3,0‑17,Female,White‑Other,Married/Civil partnership,GCSE/O‑Level,Disabled‑not‑working,0,0,English,British citizen,Living with relatives,£20‑30k,Low,Private,0,0,0,0,0,0,None,0,0,0,Full,0,0.02
952e9fd1,2024,Holly Valentine,41,35‑44,Male,White‑British,Single,GCSE/O‑Level,Employed‑full‑time,0,0,English,Settled,Private rented,£30‑45k,Medium,Private,0,0,0,0,1,0,None,0,0,0,N/A,0,0.07
bf56b2c5,2024,Mrs. Diane Reyes,34,25‑34,Male,White‑British,Married/Civil partnership,A‑Level,Employed‑full‑time,0,0,English,Pre‑settled,Owner‑occupied,£30‑45k,Medium,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
f371f143,2024,Tracy Montoya,21,18‑24,Male,White‑Other,Single,GCSE/O‑Level,Employed‑full‑time,1,0,English,Other,Owner‑occupied,£45‑60k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
f744cc4b,2024,Brenda Wright,38,35‑44,Male,White‑British,Single,Undergraduate,Employed‑full‑time,2,0,Polish,British citizen,Private rented,£45‑60k,Medium,Private,0,0,0,0,1,True,Supported housing,0,0,0,N/A,0,0.17
087028c6,2024,Shelly Spencer,19,18‑24,Female,East‑Asian,Single,Undergraduate,Student,0,0,English,British citizen,Private rented,£20‑30k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
e8c3b9d7,2024,Ryan Rosales,42,35‑44,Female,Other,Married/Civil partnership,No formal,Disabled‑not‑working,1,0,English,British citizen,Social housing,<£10k,Low,Private,1,0,0,0,0,0,None,0,0,0,N/A,0,0.07
aa641a3d,2024,Phillip Nelson,37,35‑44,Female,Mixed,Married/Civil partnership,GCSE/O‑Level,Student,0,0,English,British citizen,Owner‑occupied,£10‑20k,Medium,Private,0,0,0,0,0,True,Rough sleeping,0,0,0,N/A,0,0.12000000000000001
b9b2d689,2024,Brittany Kim,33,25‑34,Female,White‑British,Single,Undergraduate,Employed‑full‑time,0,0,English,British citizen,Owner‑occupied,£10‑20k,Medium,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
bd9ab4f3,2024,Courtney Hayes,29,25‑34,Female,South‑Asian,Single,GCSE/O‑Level,Employed‑part‑time,0,0,Arabic,Settled,Homeless/temporary,£20‑30k,High,Public,0,0,0,1,0,0,None,0,0,0,N/A,0,0.07
ce4964cd,2024,Alexander Brown,34,25‑34,Male,East‑Asian,Divorced,A‑Level,Student,0,0,English,British citizen,Private rented,<£10k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
6ec0134e,2024,Cynthia Vang,28,25‑34,Male,East‑Asian,Married/Civil partnership,Postgraduate,Student,1,0,English,British citizen,Private rented,£20‑30k,Low,Public,0,1,0,0,0,0,None,0,0,0,N/A,0,0.07
279d3b39,2024,Alfred Galvan,18,18‑24,Female,South‑Asian,Married/Civil partnership,GCSE/O‑Level,Employed‑part‑time,0,0,English,British citizen,Social housing,£45‑60k,Low,Public,0,0,0,0,0,0,None,1,0,0,N/A,0,0.07
34ba7e7a,2024,Marie Moody,46,45‑54,Female,Other,Single,A‑Level,Employed‑full‑time,1,0,English,British citizen,Owner‑occupied,£10‑20k,Medium,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
a6b0d0dd,2024,Dustin Gallegos,20,18‑24,Female,White‑Other,Single,Undergraduate,Employed‑full‑time,0,0,English,British citizen,Owner‑occupied,£20‑30k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
f96d1c12,2024,Brenda Thornton,30,25‑34,Female,White‑British,Married/Civil partnership,Undergraduate,Employed‑part‑time,0,0,Mandarin,British citizen,Owner‑occupied,£10‑20k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
bd3f6894,2024,Aaron Miller,34,25‑34,Female,White‑British,Single,GCSE/O‑Level,Unemployed,0,0,Urdu,British citizen,Owner‑occupied,>£60k,High,Private,0,0,0,1,0,0,None,0,0,0,N/A,0,0.07
2b98987c,2024,Ruben Dunn,31,25‑34,Female,White‑British,Divorced,No formal,Retired,0,0,English,British citizen,Social housing,£30‑45k,Low,Private,0,0,1,1,0,True,Rough sleeping,0,0,0,N/A,1,0.22
b8453f2f,2024,Kelsey Rodriguez,41,35‑44,Female,White‑British,Married/Civil partnership,A‑Level,Disabled‑not‑working,2,0,English,Refugee,Private rented,£30‑45k,Low,Private,1,0,0,0,0,0,None,1,0,0,N/A,0,0.12000000000000001
ce875c68,2024,Eric Williams,24,18‑24,Female,White‑British,Married/Civil partnership,GCSE/O‑Level,Employed‑full‑time,1,0,English,British citizen,Social housing,£20‑30k,Medium,Public,0,0,0,0,0,True,Hostel,0,0,0,N/A,1,0.12000000000000001
58db0977,2024,Riley Bryant,42,35‑44,Female,White‑British,Married/Civil partnership,GCSE/O‑Level,Employed‑full‑time,1,0,English,Asylum seeker,Living with relatives,£10‑20k,Medium,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
3980d754,2024,Taylor Carlson,55,55‑64,Female,White‑British,Married/Civil partnership,No formal,Retired,1,1,English,British citizen,Private rented,£45‑60k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
